,Primary voltage rating (kV),Secondary voltage rating (kV),kVA rating (kVA),%R,%X,Year,Month,Day,Hour,Current Value,Prev Node,Prev Time,Anomaly
307,13.8,0.208,75,1.0,2.1,2017,1,13,20,7.0,5.069,6.76,0
308,13.8,0.208,75,1.0,2.1,2017,1,13,21,6.76,6.027,7.0,0
309,13.8,0.208,75,1.0,2.1,2017,1,13,22,7.04,4.962,6.76,0
310,13.8,0.208,75,1.0,2.1,2017,1,13,23,6.64,4.655,7.04,0
311,13.8,0.208,75,1.0,2.1,2017,1,14,0,6.76,4.968,6.64,0
312,13.8,0.208,75,1.0,2.1,2017,1,14,1,5.96,5.125,6.76,0
313,13.8,0.208,75,1.0,2.1,2017,1,14,2,13.12,4.945,5.96,2
314,13.8,0.208,75,1.0,2.1,2017,1,14,3,6.4,5.444,13.12,0
315,13.8,0.208,75,1.0,2.1,2017,1,14,4,6.12,5.124,6.4,0
316,13.8,0.208,75,1.0,2.1,2017,1,14,5,6.88,4.748,6.12,0
317,13.8,0.208,75,1.0,2.1,2017,1,14,6,6.6,4.941,6.88,0
318,13.8,0.208,75,1.0,2.1,2017,1,14,7,6.16,5.023,6.6,0
319,13.8,0.208,75,1.0,2.1,2017,1,14,8,12.96,4.938,6.16,0
320,13.8,0.208,75,1.0,2.1,2017,1,14,9,15.84,4.002,12.96,0
321,13.8,0.208,75,1.0,2.1,2017,1,14,10,16.52,4.567,15.84,0
322,13.8,0.208,75,1.0,2.1,2017,1,14,11,34.0,5.965,16.52,2
323,13.8,0.208,75,1.0,2.1,2017,1,14,12,18.52,4.285,34.0,0
324,13.8,0.208,75,1.0,2.1,2017,1,14,13,19.2,4.574,18.52,0
325,13.8,0.208,75,1.0,2.1,2017,1,14,14,18.28,7.815,19.2,0
326,13.8,0.208,75,1.0,2.1,2017,1,14,15,16.36,5.329,18.28,0
327,13.8,0.208,75,1.0,2.1,2017,1,14,16,11.52,3.919,16.36,0
328,13.8,0.208,75,1.0,2.1,2017,1,14,17,12.92,4.324,11.52,0
329,13.8,0.208,75,1.0,2.1,2017,1,14,18,6.44,4.714,12.92,0
330,13.8,0.208,75,1.0,2.1,2017,1,14,19,6.4,5.56,6.44,0
331,13.8,0.208,75,1.0,2.1,2017,1,14,20,0.0,5.448,6.4,1
332,13.8,0.208,75,1.0,2.1,2017,1,14,21,6.84,5.893,0.0,0
333,13.8,0.208,75,1.0,2.1,2017,1,14,22,6.48,4.722,6.84,0
334,13.8,0.208,75,1.0,2.1,2017,1,14,23,6.4,4.965,6.48,0
335,13.8,0.208,75,1.0,2.1,2017,1,15,0,6.44,5.257,6.4,0
336,13.8,0.208,75,1.0,2.1,2017,1,15,1,5.88,4.825,6.44,0
337,13.8,0.208,75,1.0,2.1,2017,1,15,2,6.8,4.899,5.88,0
338,13.8,0.208,75,1.0,2.1,2017,1,15,3,6.6,4.904,6.8,0
339,13.8,0.208,75,1.0,2.1,2017,1,15,4,6.04,4.869,6.6,0
340,13.8,0.208,75,1.0,2.1,2017,1,15,5,6.8,4.979,6.04,0
341,13.8,0.208,75,1.0,2.1,2017,1,15,6,6.8,5.064,6.8,0
342,13.8,0.208,75,1.0,2.1,2017,1,15,7,6.08,4.692,6.8,0
343,13.8,0.208,75,1.0,2.1,2017,1,15,8,6.84,5.202,6.08,0
344,13.8,0.208,75,1.0,2.1,2017,1,15,9,6.12,4.454,6.84,0
345,13.8,0.208,75,1.0,2.1,2017,1,15,10,5.12,4.092,6.12,0
346,13.8,0.208,75,1.0,2.1,2017,1,15,11,5.56,5.184,5.12,0
347,13.8,0.208,75,1.0,2.1,2017,1,15,12,13.36,4.424,5.56,0
348,13.8,0.208,75,1.0,2.1,2017,1,15,13,13.24,4.787,13.36,0
349,13.8,0.208,75,1.0,2.1,2017,1,15,14,12.88,15.643,13.24,0
350,13.8,0.208,75,1.0,2.1,2017,1,15,15,13.96,15.599,12.88,0
351,13.8,0.208,75,1.0,2.1,2017,1,15,16,14.24,10.197,13.96,0
352,13.8,0.208,75,1.0,2.1,2017,1,15,17,10.04,4.576,14.24,0
353,13.8,0.208,75,1.0,2.1,2017,1,15,18,5.6,5.6255,10.04,0
354,13.8,0.208,75,1.0,2.1,2017,1,15,19,5.92,5.55025,5.6,0
355,13.8,0.208,75,1.0,2.1,2017,1,15,20,0.0,5.632625,5.92,1
356,13.8,0.208,75,1.0,2.1,2017,1,15,21,5.68,5.955,0.0,0
357,13.8,0.208,75,1.0,2.1,2017,1,15,22,6.2,5.596,5.68,0
358,13.8,0.208,75,1.0,2.1,2017,1,15,23,5.52,5.926,6.2,0
359,13.8,0.208,75,1.0,2.1,2017,1,16,0,6.04,5.785,5.52,0
360,13.8,0.208,75,1.0,2.1,2017,1,16,1,6.24,5.827,6.04,0
361,13.8,0.208,75,1.0,2.1,2017,1,16,2,6.2,5.213,6.24,0
362,13.8,0.208,75,1.0,2.1,2017,1,16,3,12.4,5.856,6.2,2
363,13.8,0.208,75,1.0,2.1,2017,1,16,4,13.92,5.468,12.4,2
364,13.8,0.208,75,1.0,2.1,2017,1,16,5,0.0,5.695,13.92,1
365,13.8,0.208,75,1.0,2.1,2017,1,16,6,19.28,7.07435,0.0,2
366,13.8,0.208,75,1.0,2.1,2017,1,16,7,12.2,8.464025,19.28,0
367,13.8,0.208,75,1.0,2.1,2017,1,16,8,14.04,22.7788625,12.2,0
368,13.8,0.208,75,1.0,2.1,2017,1,16,9,0.0,25.65628125,14.04,1
369,13.8,0.208,75,1.0,2.1,2017,1,16,10,17.48,26.014990625,0.0,0
370,13.8,0.208,75,1.0,2.1,2017,1,16,11,20.08,28.6537,17.48,0
371,13.8,0.208,75,1.0,2.1,2017,1,16,12,17.84,26.8369,20.08,0
372,13.8,0.208,75,1.0,2.1,2017,1,16,13,18.48,24.6911,17.84,0
373,13.8,0.208,75,1.0,2.1,2017,1,16,14,18.08,24.9206,18.48,0
374,13.8,0.208,75,1.0,2.1,2017,1,16,15,19.64,23.3718,18.08,0
375,13.8,0.208,75,1.0,2.1,2017,1,16,16,19.96,23.6172,19.64,0
376,13.8,0.208,75,1.0,2.1,2017,1,16,17,15.36,18.9021,19.96,0
377,13.8,0.208,75,1.0,2.1,2017,1,16,18,10.48,11.7466,15.36,0
378,13.8,0.208,75,1.0,2.1,2017,1,16,19,0.0,11.6457,10.48,1
379,13.8,0.208,75,1.0,2.1,2017,1,16,20,12.0,7.55,0.0,2
380,13.8,0.208,75,1.0,2.1,2017,1,16,21,10.56,7.2564,12.0,2
381,13.8,0.208,75,1.0,2.1,2017,1,16,22,6.08,6.9418,10.56,0
382,13.8,0.208,75,1.0,2.1,2017,1,16,23,5.36,5.9001,6.08,0
383,13.8,0.208,75,1.0,2.1,2017,1,17,0,9.64,5.05305,5.36,0
384,13.8,0.208,75,1.0,2.1,2017,1,17,1,11.64,5.169525,9.64,0
385,13.8,0.208,75,1.0,2.1,2017,1,17,2,11.52,5.0677625,11.64,0
386,13.8,0.208,75,1.0,2.1,2017,1,17,3,5.4,4.87688125,11.52,0
387,13.8,0.208,75,1.0,2.1,2017,1,17,4,5.68,5.421440625,5.4,0
388,13.8,0.208,75,1.0,2.1,2017,1,17,5,5.76,4.8137203125,5.68,0
389,13.8,0.208,75,1.0,2.1,2017,1,17,6,5.76,5.20986015625,5.76,0
390,13.8,0.208,75,1.0,2.1,2017,1,17,7,8.84,4.846,5.76,0
391,13.8,0.208,75,1.0,2.1,2017,1,17,8,10.96,26.006,8.84,0
392,13.8,0.208,75,1.0,2.1,2017,1,17,9,16.64,25.3455,10.96,0
393,13.8,0.208,75,1.0,2.1,2017,1,17,10,13.4,27.408,16.64,0
394,13.8,0.208,75,1.0,2.1,2017,1,17,11,24.08,28.9972,13.4,2
395,13.8,0.208,75,1.0,2.1,2017,1,17,12,12.2,25.159,24.08,0
396,13.8,0.208,75,1.0,2.1,2017,1,17,13,12.4,22.628,12.2,0
397,13.8,0.208,75,1.0,2.1,2017,1,17,14,17.4,25.9654,12.4,0
398,13.8,0.208,75,1.0,2.1,2017,1,17,15,17.0,26.6392,17.4,0
399,13.8,0.208,75,1.0,2.1,2017,1,17,16,16.6,25.8415,17.0,0
400,13.8,0.208,75,1.0,2.1,2017,1,17,17,15.8,22.0763,16.6,0
401,13.8,0.208,75,1.0,2.1,2017,1,17,18,0.0,13.8642,15.8,1
402,13.8,0.208,75,1.0,2.1,2017,1,17,19,4.84,6.8202,0.0,0
403,13.8,0.208,75,1.0,2.1,2017,1,17,20,5.32,6.2311,4.84,0
404,13.8,0.208,75,1.0,2.1,2017,1,17,21,5.88,6.3626,5.32,0
405,13.8,0.208,75,1.0,2.1,2017,1,17,22,6.52,6.9508,5.88,0
406,13.8,0.208,75,1.0,2.1,2017,1,17,23,5.84,5.69,6.52,0
407,13.8,0.208,75,1.0,2.1,2017,1,18,0,0.0,4.982,5.84,1
408,13.8,0.208,75,1.0,2.1,2017,1,18,1,0.0,5.108,0.0,1
409,13.8,0.208,75,1.0,2.1,2017,1,18,2,6.12,4.691,0.0,0
410,13.8,0.208,75,1.0,2.1,2017,1,18,3,6.24,5.2025,6.12,0
411,13.8,0.208,75,1.0,2.1,2017,1,18,4,6.12,4.77825,6.24,0
412,13.8,0.208,75,1.0,2.1,2017,1,18,5,4.92,4.766125,6.12,0
413,13.8,0.208,75,1.0,2.1,2017,1,18,6,11.6,5.0000625,4.92,2
414,13.8,0.208,75,1.0,2.1,2017,1,18,7,9.52,4.55703125,11.6,0
415,13.8,0.208,75,1.0,2.1,2017,1,18,8,11.32,24.034,9.52,0
416,13.8,0.208,75,1.0,2.1,2017,1,18,9,15.12,23.538,11.32,0
417,13.8,0.208,75,1.0,2.1,2017,1,18,10,0.0,24.211,15.12,1
418,13.8,0.208,75,1.0,2.1,2017,1,18,11,14.44,24.058,0.0,0
419,13.8,0.208,75,1.0,2.1,2017,1,18,12,14.16,25.317,14.44,0
420,13.8,0.208,75,1.0,2.1,2017,1,18,13,14.8,20.913,14.16,0
421,13.8,0.208,75,1.0,2.1,2017,1,18,14,0.0,23.561,14.8,1
422,13.8,0.208,75,1.0,2.1,2017,1,18,15,14.93,24.497,0.0,0
423,13.8,0.208,75,1.0,2.1,2017,1,18,16,15.685,22.394,14.93,0
424,13.8,0.208,75,1.0,2.1,2017,1,18,17,15.2825,17.563,15.685,0
425,13.8,0.208,75,1.0,2.1,2017,1,18,18,7.08125,7.736,15.2825,0
426,13.8,0.208,75,1.0,2.1,2017,1,18,19,0.0,5.175,7.08125,1
427,13.8,0.208,75,1.0,2.1,2017,1,18,20,2.8003125,6.192,0.0,0
428,13.8,0.208,75,1.0,2.1,2017,1,18,21,3.32015625,5.761,2.8003125,0
429,13.8,0.208,75,1.0,2.1,2017,1,18,22,3.120078125,4.683,3.32015625,0
430,13.8,0.208,75,1.0,2.1,2017,1,18,23,2.88,4.981,3.120078125,0
431,13.8,0.208,75,1.0,2.1,2017,1,19,0,3.86,5.351,2.88,0
432,13.8,0.208,75,1.0,2.1,2017,1,19,1,4.91,4.947,3.86,0
433,13.8,0.208,75,1.0,2.1,2017,1,19,2,4.595,4.717,4.91,0
434,13.8,0.208,75,1.0,2.1,2017,1,19,3,4.4375,4.922,4.595,0
435,13.8,0.208,75,1.0,2.1,2017,1,19,4,0.0,4.759,4.4375,1
436,13.8,0.208,75,1.0,2.1,2017,1,19,5,4.879375,5.219,0.0,0
437,13.8,0.208,75,1.0,2.1,2017,1,19,6,3.9596875,4.7925,4.879375,0
438,13.8,0.208,75,1.0,2.1,2017,1,19,7,4.92,5.25925,3.9596875,0
439,13.8,0.208,75,1.0,2.1,2017,1,19,8,14.46,26.572625,4.92,0
440,13.8,0.208,75,1.0,2.1,2017,1,19,9,14.89,26.966,14.46,0
441,13.8,0.208,75,1.0,2.1,2017,1,19,10,13.525,24.952,14.89,0
442,13.8,0.208,75,1.0,2.1,2017,1,19,11,14.1625,26.59,13.525,0
443,13.8,0.208,75,1.0,2.1,2017,1,19,12,12.92125,29.423,14.1625,0
444,13.8,0.208,75,1.0,2.1,2017,1,19,13,12.680625,32.311,12.92125,0
445,13.8,0.208,75,1.0,2.1,2017,1,19,14,0.0,23.339,12.680625,1
446,13.8,0.208,75,1.0,2.1,2017,1,19,15,12.84015625,20.549,0.0,0
447,13.8,0.208,75,1.0,2.1,2017,1,19,16,11.280078125,22.687,12.84015625,0
448,13.8,0.208,75,1.0,2.1,2017,1,19,17,10.4000390625,25.654,11.280078125,0
449,13.8,0.208,75,1.0,2.1,2017,1,19,18,4.52001953125,8.346,10.4000390625,0
450,13.8,0.208,75,1.0,2.1,2017,1,19,19,2.920009765625,5.198,4.52001953125,0
451,13.8,0.208,75,1.0,2.1,2017,1,19,20,2.8800048828125,5.182,2.920009765625,0
452,13.8,0.208,75,1.0,2.1,2017,1,19,21,6.48,6.316,2.8800048828125,2
453,13.8,0.208,75,1.0,2.1,2017,1,19,22,0.0,5.378,6.48,1
454,13.8,0.208,75,1.0,2.1,2017,1,19,23,0.0,4.709,0.0,1
455,13.8,0.208,75,1.0,2.1,2017,1,20,0,3.505,4.816,0.0,0
456,13.8,0.208,75,1.0,2.1,2017,1,20,1,2.9525,4.393,3.505,0
457,13.8,0.208,75,1.0,2.1,2017,1,20,2,3.63625,4.832,2.9525,0
458,13.8,0.208,75,1.0,2.1,2017,1,20,3,3.078125,4.64,3.63625,0
459,13.8,0.208,75,1.0,2.1,2017,1,20,4,3.3590625,4.744,3.078125,0
460,13.8,0.208,75,1.0,2.1,2017,1,20,5,6.5590625,4.472,3.3590625,2
461,13.8,0.208,75,1.0,2.1,2017,1,20,6,3.439765625,5.329,6.5590625,0
462,13.8,0.208,75,1.0,2.1,2017,1,20,7,3.1598828125,4.889,3.439765625,0
463,13.8,0.208,75,1.0,2.1,2017,1,20,8,14.43994140625,24.532,3.1598828125,0
464,13.8,0.208,75,1.0,2.1,2017,1,20,9,17.72,25.419,14.43994140625,0
465,13.8,0.208,75,1.0,2.1,2017,1,20,10,16.4,25.051,17.72,0
466,13.8,0.208,75,1.0,2.1,2017,1,20,11,15.9,26.292,16.4,0
467,13.8,0.208,75,1.0,2.1,2017,1,20,12,15.7,23.739,15.9,2
468,13.8,0.208,75,1.0,2.1,2017,1,20,13,5.745,23.515,15.7,0
469,13.8,0.208,75,1.0,2.1,2017,1,20,14,12.7125,24.791,5.745,0
470,13.8,0.208,75,1.0,2.1,2017,1,20,15,33.4325,23.205,12.7125,2
471,13.8,0.208,75,1.0,2.1,2017,1,20,16,16.798125,23.717,33.4325,0
472,13.8,0.208,75,1.0,2.1,2017,1,20,17,20.0790625,24.486,16.798125,0
473,13.8,0.208,75,1.0,2.1,2017,1,20,18,14.32,7.03,20.0790625,0
474,13.8,0.208,75,1.0,2.1,2017,1,20,19,7.96,4.754,14.32,0
475,13.8,0.208,75,1.0,2.1,2017,1,20,20,3.8,4.705,7.96,0
476,13.8,0.208,75,1.0,2.1,2017,1,20,21,2.94,5.327,3.8,0
477,13.8,0.208,75,1.0,2.1,2017,1,20,22,3.36,4.785,2.94,0
478,13.8,0.208,75,1.0,2.1,2017,1,20,23,2.92,4.559,3.36,0
479,13.8,0.208,75,1.0,2.1,2017,1,21,0,3.14,4.797,2.92,0
480,13.8,0.208,75,1.0,2.1,2017,1,21,1,3.13,4.383,3.14,0
481,13.8,0.208,75,1.0,2.1,2017,1,21,2,3.48,4.986,3.13,0
482,13.8,0.208,75,1.0,2.1,2017,1,21,3,5.52,4.404,3.48,2
483,13.8,0.208,75,1.0,2.1,2017,1,21,4,3.76,4.588,5.52,0
484,13.8,0.208,75,1.0,2.1,2017,1,21,5,7.12,4.643,3.76,2
485,13.8,0.208,75,1.0,2.1,2017,1,21,6,3.88,4.412,7.12,0
486,13.8,0.208,75,1.0,2.1,2017,1,21,7,3.06,4.652,3.88,0
487,13.8,0.208,75,1.0,2.1,2017,1,21,8,9.05,4.477,3.06,0
488,13.8,0.208,75,1.0,2.1,2017,1,21,9,17.165,3.924,9.05,0
489,13.8,0.208,75,1.0,2.1,2017,1,21,10,15.4425,3.611,17.165,0
490,13.8,0.208,75,1.0,2.1,2017,1,21,11,15.96125,4.419,15.4425,0
491,13.8,0.208,75,1.0,2.1,2017,1,21,12,14.440625,3.959,15.96125,0
492,13.8,0.208,75,1.0,2.1,2017,1,21,13,11.8803125,3.612,14.440625,0
493,13.8,0.208,75,1.0,2.1,2017,1,21,14,13.08015625,4.936,11.8803125,0
494,13.8,0.208,75,1.0,2.1,2017,1,21,15,27.04015625,4.884,13.08015625,2
495,13.8,0.208,75,1.0,2.1,2017,1,21,16,11.0400390625,3.387,27.04015625,0
496,13.8,0.208,75,1.0,2.1,2017,1,21,17,3.08,4.076,11.0400390625,0
497,13.8,0.208,75,1.0,2.1,2017,1,21,18,2.84,4.046,3.08,0
498,13.8,0.208,75,1.0,2.1,2017,1,21,19,4.04,4.414,2.84,0
499,13.8,0.208,75,1.0,2.1,2017,1,21,20,3.24,4.709,4.04,0
500,13.8,0.208,75,1.0,2.1,2017,1,21,21,3.98,4.417,3.24,0
501,13.8,0.208,75,1.0,2.1,2017,1,21,22,3.76,4.747,3.98,0
502,13.8,0.208,75,1.0,2.1,2017,1,21,23,4.32,4.744,3.76,0
503,13.8,0.208,75,1.0,2.1,2017,1,22,0,3.64,4.441,4.32,0
504,13.8,0.208,75,1.0,2.1,2017,1,22,1,4.04,4.778,3.64,0
505,13.8,0.208,75,1.0,2.1,2017,1,22,2,3.96,4.569,4.04,0
506,13.8,0.208,75,1.0,2.1,2017,1,22,3,3.26,5.827,3.96,0
507,13.8,0.208,75,1.0,2.1,2017,1,22,4,3.28,4.773,3.26,0
508,13.8,0.208,75,1.0,2.1,2017,1,22,5,3.84,4.631,3.28,0
509,13.8,0.208,75,1.0,2.1,2017,1,22,6,4.44,4.792,3.84,0
510,13.8,0.208,75,1.0,2.1,2017,1,22,7,3.96,4.376,4.44,0
511,13.8,0.208,75,1.0,2.1,2017,1,22,8,4.92,4.611,3.96,0
512,13.8,0.208,75,1.0,2.1,2017,1,22,9,3.5,3.997,4.92,0
513,13.8,0.208,75,1.0,2.1,2017,1,22,10,3.96,3.669,3.5,0
514,13.8,0.208,75,1.0,2.1,2017,1,22,11,2.32,3.8,3.96,0
515,13.8,0.208,75,1.0,2.1,2017,1,22,12,3.68,3.452,2.32,0
516,13.8,0.208,75,1.0,2.1,2017,1,22,13,10.84,4.024,3.68,0
517,13.8,0.208,75,1.0,2.1,2017,1,22,14,12.4,3.674,10.84,0
518,13.8,0.208,75,1.0,2.1,2017,1,22,15,11.0,4.872,12.4,0
519,13.8,0.208,75,1.0,2.1,2017,1,22,16,2.56,4.805,11.0,0
520,13.8,0.208,75,1.0,2.1,2017,1,22,17,4.44,4.097,2.56,0
521,13.8,0.208,75,1.0,2.1,2017,1,22,18,5.28,6.157,4.44,0
522,13.8,0.208,75,1.0,2.1,2017,1,22,19,10.0,7.217,5.28,2
523,13.8,0.208,75,1.0,2.1,2017,1,22,20,4.84,5.086,10.0,0
524,13.8,0.208,75,1.0,2.1,2017,1,22,21,5.32,5.087,4.84,0
525,13.8,0.208,75,1.0,2.1,2017,1,22,22,5.16,4.754,5.32,0
526,13.8,0.208,75,1.0,2.1,2017,1,22,23,4.96,4.67,5.16,0
527,13.8,0.208,75,1.0,2.1,2017,1,23,0,4.1,5.14,4.96,0
528,13.8,0.208,75,1.0,2.1,2017,1,23,1,5.37,4.667,4.1,0
529,13.8,0.208,75,1.0,2.1,2017,1,23,2,4.345,5.124,5.37,0
530,13.8,0.208,75,1.0,2.1,2017,1,23,3,4.3725,4.816,4.345,0
531,13.8,0.208,75,1.0,2.1,2017,1,23,4,4.60625,5.474,4.3725,0
532,13.8,0.208,75,1.0,2.1,2017,1,23,5,4.6,4.942,4.60625,0
533,13.8,0.208,75,1.0,2.1,2017,1,23,6,4.64,4.565,4.6,0
534,13.8,0.208,75,1.0,2.1,2017,1,23,7,5.36,8.933,4.64,0
535,13.8,0.208,75,1.0,2.1,2017,1,23,8,14.28,25.887,5.36,0
536,13.8,0.208,75,1.0,2.1,2017,1,23,9,17.92,26.263,14.28,0
537,13.8,0.208,75,1.0,2.1,2017,1,23,10,0.0,27.608,17.92,1
538,13.8,0.208,75,1.0,2.1,2017,1,23,11,18.24,25.226,0.0,0
539,13.8,0.208,75,1.0,2.1,2017,1,23,12,15.96,26.327,18.24,0
540,13.8,0.208,75,1.0,2.1,2017,1,23,13,16.58,22.731,15.96,0
541,13.8,0.208,75,1.0,2.1,2017,1,23,14,31.46,24.136,16.58,2
542,13.8,0.208,75,1.0,2.1,2017,1,23,15,30.73,26.716,31.46,2
543,13.8,0.208,75,1.0,2.1,2017,1,23,16,15.52,27.79,30.73,0
544,13.8,0.208,75,1.0,2.1,2017,1,23,17,11.84,23.248,15.52,0
545,13.8,0.208,75,1.0,2.1,2017,1,23,18,6.28,9.337,11.84,0
546,13.8,0.208,75,1.0,2.1,2017,1,23,19,3.24,9.423,6.28,0
547,13.8,0.208,75,1.0,2.1,2017,1,23,20,4.32,8.623,3.24,0
548,13.8,0.208,75,1.0,2.1,2017,1,23,21,3.56,8.954,4.32,0
549,13.8,0.208,75,1.0,2.1,2017,1,23,22,3.52,7.869,3.56,0
550,13.8,0.208,75,1.0,2.1,2017,1,23,23,4.6,7.967,3.52,0
551,13.8,0.208,75,1.0,2.1,2017,1,24,0,7.76,7.857,4.6,2
552,13.8,0.208,75,1.0,2.1,2017,1,24,1,3.68,7.722,7.76,0
553,13.8,0.208,75,1.0,2.1,2017,1,24,2,4.16,7.818,3.68,0
554,13.8,0.208,75,1.0,2.1,2017,1,24,3,4.8,7.634,4.16,0
555,13.8,0.208,75,1.0,2.1,2017,1,24,4,0.0,7.581,4.8,1
556,13.8,0.208,75,1.0,2.1,2017,1,24,5,4.52,7.632,0.0,0
557,13.8,0.208,75,1.0,2.1,2017,1,24,6,3.88,7.826,4.52,0
558,13.8,0.208,75,1.0,2.1,2017,1,24,7,4.36,9.147,3.88,0
559,13.8,0.208,75,1.0,2.1,2017,1,24,8,11.92,26.698,4.36,0
560,13.8,0.208,75,1.0,2.1,2017,1,24,9,20.08,24.7594,11.92,0
561,13.8,0.208,75,1.0,2.1,2017,1,24,10,16.96,24.3828,20.08,0
562,13.8,0.208,75,1.0,2.1,2017,1,24,11,16.94,23.5349,16.96,0
563,13.8,0.208,75,1.0,2.1,2017,1,24,12,18.09,25.4839,16.94,0
564,13.8,0.208,75,1.0,2.1,2017,1,24,13,17.445,22.3185,18.09,0
565,13.8,0.208,75,1.0,2.1,2017,1,24,14,16.8225,24.3516,17.445,0
566,13.8,0.208,75,1.0,2.1,2017,1,24,15,25.1025,25.3851,16.8225,2
567,13.8,0.208,75,1.0,2.1,2017,1,24,16,16.715625,23.9054,25.1025,0
568,13.8,0.208,75,1.0,2.1,2017,1,24,17,10.7978125,16.7851,16.715625,0
569,13.8,0.208,75,1.0,2.1,2017,1,24,18,8.39890625,7.3073,10.7978125,0
570,13.8,0.208,75,1.0,2.1,2017,1,24,19,4.12,6.043,8.39890625,0
571,13.8,0.208,75,1.0,2.1,2017,1,24,20,3.62,5.2925,4.12,0
572,13.8,0.208,75,1.0,2.1,2017,1,24,21,4.27,5.319,3.62,0
573,13.8,0.208,75,1.0,2.1,2017,1,24,22,3.995,5.8769,4.27,0
574,13.8,0.208,75,1.0,2.1,2017,1,24,23,3.84,4.9637,3.995,0
575,13.8,0.208,75,1.0,2.1,2017,1,25,0,3.76,4.2983,3.84,0
576,13.8,0.208,75,1.0,2.1,2017,1,25,1,3.6,4.5294,3.76,0
577,13.8,0.208,75,1.0,2.1,2017,1,25,2,3.28,4.1715,3.6,0
578,13.8,0.208,75,1.0,2.1,2017,1,25,3,3.44,4.1188,3.28,0
579,13.8,0.208,75,1.0,2.1,2017,1,25,4,3.04,4.8895,3.44,0
580,13.8,0.208,75,1.0,2.1,2017,1,25,5,4.88,4.2943,3.04,0
581,13.8,0.208,75,1.0,2.1,2017,1,25,6,6.96,4.7564,4.88,0
582,13.8,0.208,75,1.0,2.1,2017,1,25,7,10.88,6.4163,6.96,0
583,13.8,0.208,75,1.0,2.1,2017,1,25,8,9.96,23.1825,10.88,0
584,13.8,0.208,75,1.0,2.1,2017,1,25,9,18.56,26.0795,9.96,2
585,13.8,0.208,75,1.0,2.1,2017,1,25,10,9.2,25.5265,18.56,0
586,13.8,0.208,75,1.0,2.1,2017,1,25,11,9.8,22.0455,9.2,0
587,13.8,0.208,75,1.0,2.1,2017,1,25,12,9.12,24.0218,9.8,0
588,13.8,0.208,75,1.0,2.1,2017,1,25,13,14.6,21.8628,9.12,0
589,13.8,0.208,75,1.0,2.1,2017,1,25,14,15.88,24.7746,14.6,0
590,13.8,0.208,75,1.0,2.1,2017,1,25,15,16.68,23.1785,15.88,0
591,13.8,0.208,75,1.0,2.1,2017,1,25,16,15.96,22.1072,16.68,0
592,13.8,0.208,75,1.0,2.1,2017,1,25,17,18.08,16.432,15.96,0
593,13.8,0.208,75,1.0,2.1,2017,1,25,18,8.64,6.7203,18.08,0
594,13.8,0.208,75,1.0,2.1,2017,1,25,19,5.6,5.6231,8.64,0
595,13.8,0.208,75,1.0,2.1,2017,1,25,20,7.04,6.1854,5.6,0
596,13.8,0.208,75,1.0,2.1,2017,1,25,21,5.4,5.9176,7.04,0
597,13.8,0.208,75,1.0,2.1,2017,1,25,22,10.68,5.6004,5.4,0
598,13.8,0.208,75,1.0,2.1,2017,1,25,23,6.54,4.7417,10.68,0
599,13.8,0.208,75,1.0,2.1,2017,1,26,0,10.7,5.0517,6.54,2
600,13.8,0.208,75,1.0,2.1,2017,1,26,1,4.855,4.689,10.7,0
601,13.8,0.208,75,1.0,2.1,2017,1,26,2,5.0275,5.2572,4.855,0
602,13.8,0.208,75,1.0,2.1,2017,1,26,3,7.15375,4.9363,5.0275,0
603,13.8,0.208,75,1.0,2.1,2017,1,26,4,7.356875,5.1433,7.15375,0
604,13.8,0.208,75,1.0,2.1,2017,1,26,5,10.6584375,4.7644,7.356875,0
605,13.8,0.208,75,1.0,2.1,2017,1,26,6,7.28921875,5.4228,10.6584375,0
606,13.8,0.208,75,1.0,2.1,2017,1,26,7,9.68,5.3674,7.28921875,0
607,13.8,0.208,75,1.0,2.1,2017,1,26,8,0.0,23.3045,9.68,1
608,13.8,0.208,75,1.0,2.1,2017,1,26,9,8.9,22.9182,0.0,0
609,13.8,0.208,75,1.0,2.1,2017,1,26,10,9.11,21.1141,8.9,0
610,13.8,0.208,75,1.0,2.1,2017,1,26,11,9.455,22.2931,9.11,0
611,13.8,0.208,75,1.0,2.1,2017,1,26,12,10.9475,23.3226,9.455,0
612,13.8,0.208,75,1.0,2.1,2017,1,26,13,11.07375,21.575,10.9475,0
613,13.8,0.208,75,1.0,2.1,2017,1,26,14,11.036875,21.6112,11.07375,0
614,13.8,0.208,75,1.0,2.1,2017,1,26,15,11.0784375,23.1376,11.036875,0
615,13.8,0.208,75,1.0,2.1,2017,1,26,16,11.11921875,27.275,11.0784375,0
616,13.8,0.208,75,1.0,2.1,2017,1,26,17,11.079609375,20.5632,11.11921875,0
617,13.8,0.208,75,1.0,2.1,2017,1,26,18,8.5598046875,7.1538,11.079609375,0
618,13.8,0.208,75,1.0,2.1,2017,1,26,19,12.3198046875,6.2562,8.5598046875,2
619,13.8,0.208,75,1.0,2.1,2017,1,26,20,0.0,5.6467,12.3198046875,1
620,13.8,0.208,75,1.0,2.1,2017,1,26,21,8.72,5.4885,0.0,2
621,13.8,0.208,75,1.0,2.1,2017,1,26,22,3.3,4.8452,8.72,0
622,13.8,0.208,75,1.0,2.1,2017,1,26,23,5.08,5.1467,3.3,0
